Type,Name,Rating,Phone,Address,Website,Hours of Operation,Google Maps URL
home_goods_store,Best Buy,3.8,(866) 237-8289,"350 Stewart Green SW, Calgary, AB T3H 3C8, Canada",https://stores.bestbuy.ca/en-ca/ab/calgary/350-stewart-green-sw,"[""Monday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJb2mqAgJycVMRCh11T9_VInQ
home_goods_store,The Home Depot,4.1,(403) 284-7925,"1818 16 Ave NW, Calgary, AB T2M 0L8, Canada",https://stores.homedepot.ca/ab/calgary/home-improvement-calgary-ab-7037.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7037,"[""Monday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJUw4TkZdvcVMRcCVXGFzkKj0
home_goods_store,The Home Depot,4.1,(403) 248-1222,"343 36 St NE, Calgary, AB T2A 7S9, Canada",https://stores.homedepot.ca/ab/calgary/home-improvement-calgary-ab-7061.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7061,"[""Monday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJY-SNsil7cVMRaYFF266FLpA
home_goods_store,Visions Electronics,4,(403) 240-2296,"5675 Signal Hill Centre SW, Calgary, AB T3H 3P8, Canada",https://www.visions.ca/,"[""Monday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJY3_f0_1xcVMRTMatMaKxK8M
home_goods_store,Best Buy,3.6,(866) 237-8289,"3319 26 Ave NE, Calgary, AB T1Y 6L4, Canada",https://stores.bestbuy.ca/en-ca/ab/calgary/3319-%E2%80%93-26th-avenue-ne,"[""Monday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJo6XxwNBkcVMR5ezFUsz3Z0A
home_goods_store,Vistek Calgary,4.6,(403) 244-0333,"1231 10 Ave SW, Calgary, AB T3C 0J3, Canada",http://www.vistek.ca/,"[""Monday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJw5DQ2d1vcVMRIvvp1tI_pzk
home_goods_store,The Home Depot,4.2,(403) 226-7500,"388 Country Hills Blvd NW, Calgary, AB T3K 5H2, Canada",https://stores.homedepot.ca/ab/calgary/home-improvement-calgary-ab-7111.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7111,"[""Monday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJP1RVo_JmcVMRNJJRew1NZ9g
home_goods_store,Home & Garden RONA / Calgary (Sunridge),3.6,(403) 219-5800,"2665 32 St NE, Calgary, AB T1Y 6Z7, Canada",https://www.rona.ca/en/store/alberta/calgary/home-garden-rona-calgary-sunridge-62860?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"[""Monday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ9V2ofcNkcVMRhSiQSNTOoTY
home_goods_store,Urban Outfitters,3.9,(403) 264-5844,"Chinook Centre, 6455 Macleod Trail SW #1145, Calgary, AB T2H 0K3, Canada",https://www.urbanoutfitters.com/stores/calgary?utm_medium=organic&utm_source=google&utm_campaign=local&utm_content=148,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJVVVV5VVwcVMRMAGubQ9r2sw
home_goods_store,Value Village,3.8,(403) 291-3323,"3405 34 St NE, Calgary, AB T1Y 6J6, Canada",https://stores.savers.com/ab/calgary/valuevillage-thrift-store-2019.html,"[""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJqaEC2sFkcVMRj_hzGe3Ne_w
home_goods_store,Canadian Tire,3.4,(403) 248-6400,"3516 8 Ave NE, Calgary, AB T2A 6K5, Canada",https://www.canadiantire.ca/en/store-details/ab/calgary-pacific-place-ab-326.html?utm_source=google&utm_medium=lss&utm_content=326,"[""Monday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJJ4lblyx7cVMR2dVb9b6vq1E
home_goods_store,The Home Depot,4.1,(403) 257-8750,"5125 126 Ave SE, Calgary, AB T2Z 0B2, Canada",https://stores.homedepot.ca/ab/calgary/home-improvement-calgary-ab-7082.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7082,"[""Monday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ64Atrnh3cVMRRm_NF1vQr4c
home_goods_store,Best Buy,3.8,(866) 237-8289,"8180 11 St SE Unit 300, Calgary, AB T2H 3B5, Canada",https://stores.bestbuy.ca/en-ca/ab/calgary/8180-11th-st-seunit-300,"[""Monday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJg7-EzNxwcVMRScQkgXGhrh0
home_goods_store,Canadian Tire,3.5,(403) 288-1100,"5404 Dalton Dr, Calgary, AB T3A 2C3, Canada",https://www.canadiantire.ca/en/store-details/ab/calgary-dalhousie-nw-ab-299.html?utm_source=google&utm_medium=lss&utm_content=299,"[""Monday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJYaiTkzlvcVMRa-E0q9ETSGE
home_goods_store,Trail Appliances - Calgary South,4.4,(403) 253-5442,"6880 11 St SE, Calgary, AB T2H 2T9, Canada",http://www.trail-appliances.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJY-d12OxwcVMRXtfbDuAZ_f4
jewelry_store,Sunridge Mall,4.1,(403) 293-8201,"2525 36 St NE, Calgary, AB T1Y 5T4, Canada",https://sunridgemall.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ53lJCsVkcVMRFehs9QKhPBc
jewelry_store,Calgary Jewellery,4.7,(403) 245-3131,"1331 17 Ave SW, Calgary, AB T2T 0C4, Canada",http://calgaryjewellery.com/,"[""Monday: 9:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: 9:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJaZvCUidwcVMRNQc8wJLp6qU
jewelry_store,Cash Canada,4.2,(403) 640-1606,"4636 Macleod Trail SW, Calgary, AB T2G 5E8, Canada",https://www.cashcanada.com/locations/calgary-macleod-ab,"[""Monday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJgXiqZUNwcVMRnPKvjblu0LI
jewelry_store,gravitypope Calgary,4.3,(403) 209-0961,"1126 17 Ave SW, Calgary, AB T2T 0B4, Canada",https://www.gravitypope.com/pages/gravitypope-calgary,"[""Monday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJlxDqoR5wcVMRTEKYJsBcC-Q
jewelry_store,‭J. Vair Anderson Jewellers‬ - Official Rolex Retailer,4.8,(403) 266-1669,"409 3 St SW, Calgary, AB T2P 4Z2, Canada",https://www.jvairanderson.com/,"[""Monday: Closed"", ""Tuesday: 10:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 10:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 10:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 10:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJZat2cftvcVMRL9Wk0Zqj_1M
jewelry_store,Calgary Goldmart,3.6,(403) 234-8949,"1506 14 St SW, Calgary, AB T3C 1C9, Canada",,"[""Monday: 9:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJE7LN79hvcVMRO58zvZkbGoU
jewelry_store,"Beadles Gemstones, Crystals, Beads & Jewelry",3.7,(403) 245-1562,"1606 7 St SW, Calgary, AB T2R 1A7, Canada",http://beadlesbeads1.ca/,"[""Monday: Closed"", ""Tuesday: 12:00\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u20095:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJNXuwoR9wcVMRxSe3ek5_tpk
jewelry_store,Time Centre,4.8,(403) 294-1781,"675 Acadia Dr SE, Calgary, AB T2J 2Y1, Canada",,"[""Monday: 10:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Tuesday: 10:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Wednesday: 10:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Thursday: 10:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Friday: 10:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Saturday: 10:30\u202fAM\u2009\u2013\u20092:30\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJFyepYNVwcVMRw40oHrv3gBI
jewelry_store,Brinkhaus,4.4,(403) 269-4800,"823 6 Ave SW, Calgary, AB T2P 0V3, Canada",https://www.brinkhaus.com/,"[""Monday: Closed"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJE5fgO-RvcVMRRkij5FXo_SQ
jewelry_store,The Buy and Sell Store,3.9,(403) 252-2897,"180 94 Ave SE, Calgary, AB T2J 3G8, Canada",http://www.thebuyandsellstore.ca/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJsYs3xSRxcVMRD3wIAgol8Ek
jewelry_store,Michael Kors,2.9,(403) 537-0093,"6455 Macleod Trail SW #1187, Calgary, AB T2H 0K9, Canada",https://www.michaelkors.ca/?y_source=1_MjkxNjc4MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJnQwOEv9wcVMRowtQLb2q7DY
jewelry_store,Maison Birks - Official Rolex Retailer,4.2,(403) 260-8700,"317 7 Ave SW Unit 270, Calgary, AB T2P 2Y9, Canada",https://www.maisonbirks.com/,"[""Monday: 11:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJLXFO5fxvcVMR2fIuyS66c_Q
jewelry_store,Chintz & Company,3.9,(403) 245-3449,"1238 11 Ave SW, Calgary, AB T3C 0M4, Canada",http://chintz.com/,"[""Monday: Closed"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJ99DIht5vcVMRDqbK2fg2Tc8
jewelry_store,Breslauer & Warren Jewellers,4.8,(403) 252-9048,"202 6 Ave SW #104, Calgary, AB T2P 2R9, Canada",http://www.breslauerwarren.com/,"[""Monday: 10:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 10:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 10:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 10:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 10:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJA2EuOvxvcVMR3YxN1JpcWRE
jewelry_store,Peoples Jewellers,4.1,(403) 253-7244,"6455 Macleod Trail Ste. 249, Calgary, AB T2H 0K8, Canada",https://stores.peoplesjewellers.com/ab/calgary/5136?cid=seo-listings,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJLQ0ZBxFxcVMRPE_lZ4WGSFo
jewelry_store,Tany's Jewellery,4.8,(403) 286-6643,"North Hill Centre, 1632 14 Ave NW #1779, Calgary, AB T2N 1M7, Canada",https://tanysjewellery.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJz9sM0ThvcVMRYizGNUjo4bs
jewelry_store,Claire's,3.7,(403) 280-7106,"2525 36 St NE, Calgary, AB T1Y 5T4, Canada",https://stores.claires.com/ca/en/ab/calgary/2537.html,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ90mi88VkcVMRPpOkmlNb3MY
jewelry_store,Peoples Jewellers,4.4,(403) 271-0013,"29 B, 100 Anderson Rd SE Ste. 73, Calgary, AB T2J 3V1, Canada",https://stores.peoplesjewellers.com/ab/calgary/5134?cid=seo-listings,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ0Zowwct2cVMRweYDonYVt4k
jewelry_store,Charm Diamond Centres,4.2,(403) 271-9627,"100 Anderson Rd SE #42, Calgary, AB T2J 3V1, Canada",https://www.charmdiamonds.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJVVVVZct2cVMR3BitocPaUrs
