Type,Name,Rating,Phone,Address,Website,Hours of Operation,Google Maps URL
hardware_store,Empire Kitchen & Bath,4.3,(403) 252-2458,"5539 1 St SE, Calgary, AB T2H 1H9, Canada",http://www.empirekitchenandbath.com/,"[""Monday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJnZW2pHBwcVMR4t846cy25lk
hardware_store,RONA Calgary (Edmonton Trail),3.8,(403) 230-1071,"4215 Edmonton Trl, Calgary, AB T2E 3V6, Canada",https://www.rona.ca/en/store/alberta/calgary/rona-calgary-edmonton-trail-66140?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"[""Monday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJIQ6IfAplcVMRNH52FGAQqmc
hardware_store,Lee Valley,4.5,(403) 253-2066,"7261 11 St SE, Calgary, AB T2H 2S1, Canada",https://www.leevalley.com/en-ca/storelocations/calgary?utm_source=gmb_listing&utm_medium=organic,"[""Monday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJN8XZv-xwcVMRcmDjpCnqU_E
hardware_store,Benner Plumbing & Heating Ltd.,3.7,(403) 276-1388,"4528 Edmonton Trl, Calgary, AB T2E 3V8, Canada",http://www.bennerplumbing.com/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJ30d2KKFlcVMR2qV5UI8S0R8
hardware_store,Hillhurst Hardware Ltd,4.8,(403) 283-3333,"134 10 St NW, Calgary, AB T2N 1V3, Canada",https://hillhursthardware.com/,"[""Monday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJF5Eo1-5vcVMRUkzcKIPQ8O4
hardware_store,Home & Garden RONA,3,(403) 239-5850,"90 Crowfoot Way NW, Calgary, AB T3G 4C8, Canada",https://www.rona.ca/en/store/alberta/calgary/home-garden-rona-calgary-sunridge-62860,Not available,https://www.google.com/maps/place/?q=place_id:ChIJazP1Wh9pcVMRdBAGaMzoK6I
hardware_store,Canadian Woodworker,4.3,(403) 255-8743,"105 58 Ave SE, Calgary, AB T2H 0N8, Canada",https://www.canadianwoodworker.com/,"[""Monday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJU-YEQlhwcVMRSvtbv_PKmis
hardware_store,Lowe's Home Improvement,3.8,(403) 262-5502,"13417 52 St. SE, Calgary, AB T2Z 0Z1, Canada",https://www.lowes.ca/stores/home-improvement-calgary-mckenzie-2953?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"[""Monday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJTwxaqIN3cVMRFQ8VhTwE3uM
hardware_store,Val Temp Sales Ltd,4.5,(403) 221-8181,"4960 110 Ave SE, Calgary, AB T2C 3E2, Canada",http://www.valtempsales.com/,"[""Monday: 8:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Tuesday: 8:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Wednesday: 8:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Thursday: 8:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Friday: 8:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJhVn__mZwcVMRWS3fu4ZIGOc
hardware_store,Canwest Flooring,4,(403) 253-4441,"2419 52 Ave SE #1, Calgary, AB T2C 4X7, Canada",http://www.canwestflooring.com/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJByVPW43FcFMR16askSfRXfk
hardware_store,ABBL HARDWARE Inc,4.6,(403) 291-0641,"1815 27 Ave NE #3, Calgary, AB T2E 7E1, Canada",http://www.abblbiz.com/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJle-FpuZkcVMRv4yGG2xDcHA
hardware_store,Barclay Sales (AB) Ltd,,(403) 226-5801,"3450 48 Ave SE, Calgary, AB T2B 3L6, Canada",https://www.barclaysales.com/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJPzVBPeB5cVMRhMUe3TTxE8c
hardware_store,Bob North Agencies Ltd,3,(403) 248-6114,"925 30 St NE, Calgary, AB T2A 5L7, Canada",http://bnaltd.com/contact.html,"[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJ77Vgv9RkcVMR5B3HETigkUw
hardware_store,Spectrum Sales Agency (1982) Ltd,,(403) 255-8332,"6923 Farrell Rd SE, Calgary, AB T2H 0T3, Canada",http://www.spectrumsales.ca/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJkRJKVfpwcVMRz40e9QPfbo4
hardware_store,MI PetroServices Inc,1.3,(403) 266-5558,"4330 116 Ave SE, Calgary, AB T2Z 3Z9, Canada",https://mipetrogroup.com/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJ3QRMH2R3cVMR90Uv3S_j8TE
hardware_store,Challenger Downhole Tools Inc,,(403) 235-2364,"510 5 St SW #620, Calgary, AB T2P 3S2, Canada",http://challengerdownhole.com/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJf6b9wuB6cVMRnhX21etpb7w
hardware_store,Hardware Unlimited,,(403) 723-0241,"4216 54 Ave SE #45, Calgary, AB T2C 2E3, Canada",http://hardwareunlimited.ca/,"[""Monday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJ2w2ySEJ6cVMR_lBz-mbsP4I
hardware_store,Schenk Architectural Imports,4.4,(403) 279-7289,"4315 61 Ave SE #3, Calgary, AB T2C 1Z6, Canada",http://www.schenk.co/,"[""Monday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJ0Tg3ZkB6cVMR8OUaphqX6ns
hardware_store,Dick’s Lumber,3.8,(403) 265-5651,"3005 Ogden Rd SE, Calgary, AB T2G 4N4, Canada",http://www.dickslumber.com/,"[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJq7dRY596cVMR4WpoK4Lk_Y4
hardware_store,Richelieu CALGARY,3.2,(800) 361-6000,"285088 Frontier Rd, Calgary, AB T1X 0V9, Canada",https://www.richelieu.com/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJjxVI7k56cVMRAIh9J8jpftM
hardware_store,Atlantic Technologies,,(587) 794-4240,"5120 47 St NE Unit 127, Calgary, AB T3J 4K3, Canada",,"[""Monday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJyfOqS4NkcVMRv5vd2T2FSYc
hardware_store,OBD Computer Repair | Computer Macbook Laptop Repair Services in Calgary,4.6,(403) 919-7083,"76 Westwinds Crescent NE Unit 2130, Calgary, AB T3J 2E7, Canada",,"[""Monday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJ_y5Tw4JkcVMR11aIK5EQiJw
hardware_store,"Gaskets Plus of Calgary, Inc.",5,(403) 710-2931,"10816 Macleod Trail SE #440, Calgary, AB T2J 5N8, Canada",http://gasketspluscalgary.ca/,"[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJCQXwIAVxcVMR2QFNaWaaG_k
hardware_store,Lowe's Home Improvement,3.8,(403) 776-0780,"5696 Signal Hill Centre SW, Calgary, AB T3H 3P8, Canada",https://www.lowes.ca/stores/home-improvement-calgary-signal-hill-3318?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"[""Monday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJk3wPMABycVMRSD8zp81yTZI
hardware_store,Amre Supply,4.6,(403) 243-6662,"5760 9 St SE #101, Calgary, AB T2H 1Z9, Canada",https://www.amresupply.com/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJuUBwo2twcVMRMTdbhUnG5DU
hardware_store,City Carpets Ltd,4.8,(403) 291-1114,"3405 32 St NE, Calgary, AB T1Y 5X7, Canada",,"[""Monday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJh-cqNupkcVMR8LU1Q4JYPcE
hardware_store,RONA Calgary (Forest Lawn),4.2,(403) 273-8280,"1832 52 St. SE, Calgary, AB T2B 1N1, Canada",https://www.rona.ca/en/store/alberta/calgary/rona-calgary-forest-lawn-66110?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"[""Monday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ25X0Jxt7cVMRU3mgFpWeESs
hardware_store,The Bolt Supply House Ltd,4.8,(403) 287-0360,"3909A Manchester Rd SE, Calgary, AB T2G 4A1, Canada",http://www.boltsupply.com/,"[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJhRLrs2twcVMRGbG4qVXp_Kk
hardware_store,Waldo Distributing Ltd,4,(403) 250-6635,"518 42 Ave SE, Calgary, AB T2G 1Y6, Canada",http://www.waldo1.com/,"[""Monday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJHyYwKW9wcVMR35tijnjZ9CE
hardware_store,Italyca Hardware,4.6,(403) 291-2383,"3836 27 St NE, Calgary, AB T1Y 5K7, Canada",http://italyca.ca/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJlWDTyu5kcVMRmrOT-ukMnsk
hardware_store,Canaropa (1954) Inc,5,(403) 250-9333,"3015 16 St NE, Calgary, AB T2E 7K8, Canada",https://www.canaropa.com/,"[""Monday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJybFXIR9lcVMRvkfANFS6HlY
hardware_store,"Hannigan's Paint And Decor, Benjamin Moore",4.7,(403) 291-1638,"1675 32 Ave NE, Calgary, AB T2E 7Z5, Canada",https://www.hanniganspaint.ca/?utm_source=Google&utm_medium=GBP&utm_campaign=Website,"[""Monday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJn7RHGRxlcVMRRro6aqKxi5k
hardware_store,Lowe's Home Improvement,3.8,(403) 567-7440,"300, 261199 Crossiron Blvd, Rocky View, AB T4A 0J6, Canada",https://www.lowes.ca/stores/home-improvement-calgary-crossiron-3007?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"[""Monday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJPYI0v1hgcVMR_TpvPzngfns
hardware_store,RONA Calgary (Bowness),4,(403) 288-5455,"6912 29 Ave NW, Calgary, AB T3B 0J4, Canada",https://www.rona.ca/en/store/alberta/calgary/rona-calgary-bowness-66120?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"[""Monday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ_WwSletucVMRbb8kP197PDU
hardware_store,Gunther's Building Center Ltd.,4.6,(403) 245-3311,"2100 10 Ave SW, Calgary, AB T3C 0K5, Canada",http://www.gunthers.net/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJZTqX09FvcVMR5cXw0xGH9tE
hardware_store,Marathon Hardware,4.7,(403) 291-2231,"5251 48 Ave SE #40, Calgary, AB T2B 3S2, Canada",https://www.marathonhardware.com/,"[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJ3dgSJzl6cVMRzZlmEnndRMU
hardware_store,Dunrite Concrete Equipment And Accessories,4.6,(403) 236-1155,"4063 74 Ave SE #9, Calgary, AB T2C 2H9, Canada",http://www.dunriteconcrete.ca/,"[""Monday: 7:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJR43r4xB6cVMRyByiFU146sw
